Price,Condo,Size,Rooms,Toilets,Suites,Parking,Elevator,Furnished,Swimming Pool,New,District,Negotiation Type,Property Type,Latitude,Longitude
1100,250,43,2,2,1,1,1,0,0,0,Itaim Paulista/São Paulo,rent,apartment,-23.487741,-46.375611
750,0,50,2,2,1,1,0,0,0,0,Itaim Paulista/São Paulo,rent,apartment,-23.506543,-46.367814
1000,150,49,2,2,1,1,1,0,1,0,Itaim Paulista/São Paulo,rent,apartment,-23.525987,-46.401432
700,250,43,2,2,1,1,1,0,0,0,Itaim Paulista/São Paulo,rent,apartment,-23.526618,-46.397981
1430,0,52,2,2,1,1,0,0,1,0,Itaquera/São Paulo,rent,apartment,-23.545408,-46.449034
1200,490,50,3,2,1,1,0,0,0,0,Itaquera/São Paulo,rent,apartment,-23.531855,-46.443749
1100,80,47,2,2,1,1,0,0,0,0,Itaquera/São Paulo,rent,apartment,-23.536562,-46.442988
1200,0,42,2,2,1,1,1,0,1,0,Itaquera/São Paulo,rent,apartment,-23.56067,-46.450742
900,380,48,2,2,1,1,0,0,0,0,Itaquera/São Paulo,rent,apartment,-23.557205,-46.45783
1100,0,76,2,2,1,1,0,0,0,0,Itaquera/São Paulo,rent,apartment,-23.536226,-46.44305
800,100,35,2,2,1,1,0,0,0,0,Itaquera/São Paulo,rent,apartment,-23.529224,-46.451101
950,273,40,1,2,1,1,1,0,1,0,Itaquera/São Paulo,rent,apartment,-23.547305,-46.448186
1200,330,55,2,2,1,1,0,0,0,0,Itaquera/São Paulo,rent,apartment,-23.553837,-46.45892
900,172,45,2,2,1,1,0,0,0,0,Lajeado/São Paulo,rent,apartment,-23.529702,-46.409785
1050,295,50,2,2,1,1,0,0,1,0,Parque do Carmo/São Paulo,rent,apartment,-23.563544,-46.479948
850,80,30,1,2,1,1,0,0,0,0,Penha/São Paulo,rent,apartment,-23.526929,-46.545361
2500,1400,110,2,2,1,2,0,0,0,0,Penha/São Paulo,rent,apartment,-23.524837,-46.53328
1100,352,100,2,2,1,1,0,0,0,0,Penha/São Paulo,rent,apartment,-23.510943,-46.52949
1400,350,52,2,2,1,1,1,0,0,0,Penha/São Paulo,rent,apartment,-23.511878,-46.522008
1005,200,47,1,2,1,1,1,0,0,0,Penha/São Paulo,rent,apartment,-23.519551,-46.553027
1000,750,58,2,2,1,1,1,0,1,0,Penha/São Paulo,rent,apartment,-23.520394,-46.533614
790,60,30,1,2,1,1,0,0,0,0,Penha/São Paulo,rent,apartment,-23.528933,-46.518664
1600,300,50,2,2,1,1,0,1,1,0,Penha/São Paulo,rent,apartment,-23.517711,-46.531392
1200,390,56,2,2,1,1,1,0,1,0,Penha/São Paulo,rent,apartment,-23.528045,-46.578424
1200,390,56,2,2,1,1,1,0,0,0,Penha/São Paulo,rent,apartment,-23.52025,-46.554159
1300,450,60,2,2,1,1,1,0,0,0,Penha/São Paulo,rent,apartment,-23.509447,-46.530638
1530,1030,60,3,2,1,2,0,1,1,0,Penha/São Paulo,rent,apartment,-23.536374,-46.543065
1000,80,60,2,2,1,1,1,0,0,0,Penha/São Paulo,rent,apartment,-23.524668,-46.549516
1300,0,49,2,2,1,1,0,0,1,0,Penha/São Paulo,rent,apartment,-23.519592,-46.553019
1100,382,64,3,2,1,1,0,0,0,0,Ponte Rasa/São Paulo,rent,apartment,-23.509273,-46.495231
1500,279,56,2,2,1,1,0,0,0,0,Sapopemba/São Paulo,rent,apartment,-23.585748,-46.533696
1500,279,56,2,2,1,1,0,0,0,0,Sapopemba/São Paulo,rent,apartment,-23.585748,-46.533696
1500,290,56,2,2,1,1,0,0,0,0,Sapopemba/São Paulo,rent,apartment,-23.585748,-46.533696
900,0,45,2,2,1,1,0,0,0,0,Sapopemba/São Paulo,rent,apartment,-23.61623,-46.48805
1400,396,55,2,2,1,1,1,0,1,0,São Lucas/São Paulo,rent,apartment,-23.58608,-46.535128
1700,475,68,3,2,1,1,1,0,1,0,São Lucas/São Paulo,rent,apartment,-23.58608,-46.535128
1700,476,68,3,2,1,1,0,0,1,0,São Lucas/São Paulo,rent,apartment,-23.58608,-46.535128
1750,450,50,2,2,1,1,1,0,1,0,São Lucas/São Paulo,rent,apartment,-23.58608,-46.535128
1520,420,75,3,2,1,1,1,0,0,0,São Lucas/São Paulo,rent,apartment,-23.586471,-46.535933
1800,600,70,3,2,1,1,0,0,0,0,São Lucas/São Paulo,rent,apartment,-23.586471,-46.535933
1667,567,72,3,2,1,1,1,0,0,0,São Lucas/São Paulo,rent,apartment,-23.586471,-46.535933
1300,453,51,2,2,1,1,0,0,0,0,São Lucas/São Paulo,rent,apartment,-23.585864,-46.535827
1100,376,54,2,2,1,1,1,0,0,0,São Lucas/São Paulo,rent,apartment,-23.585987,-46.535965
1100,400,56,2,2,1,1,1,0,0,0,São Lucas/São Paulo,rent,apartment,-23.585987,-46.535965
1200,410,55,2,2,1,2,1,0,0,0,São Lucas/São Paulo,rent,apartment,-23.585987,-46.535965
1100,380,55,2,2,1,1,1,0,0,0,São Lucas/São Paulo,rent,apartment,-23.585987,-46.535965
1500,400,65,3,2,1,1,1,0,0,0,São Lucas/São Paulo,rent,apartment,-23.585879,-46.536578
1500,280,56,2,2,1,1,1,0,1,0,São Lucas/São Paulo,rent,apartment,-23.585748,-46.533696
1500,279,56,2,2,1,1,0,0,0,0,São Lucas/São Paulo,rent,apartment,-23.585748,-46.533696
1500,279,56,2,2,1,1,0,0,0,0,São Lucas/São Paulo,rent,apartment,-23.585748,-46.533696
1500,275,56,2,2,1,1,0,0,0,0,São Lucas/São Paulo,rent,apartment,-23.585748,-46.533696
1500,246,56,2,2,1,1,0,0,0,0,São Lucas/São Paulo,rent,apartment,-23.585748,-46.533696
1200,523,47,2,2,1,1,1,0,1,0,São Mateus/São Paulo,rent,apartment,-23.593369,-46.469455
900,426,45,2,2,1,1,0,0,1,0,São Mateus/São Paulo,rent,apartment,-23.593369,-46.469455
1100,270,47,2,2,1,1,0,0,1,0,São Mateus/São Paulo,rent,apartment,-23.593369,-46.469455
950,328,47,2,2,1,1,1,0,1,0,São Mateus/São Paulo,rent,apartment,-23.593308,-46.468121
990,260,47,2,2,1,1,1,0,1,0,São Mateus/São Paulo,rent,apartment,-23.59346,-46.467708
1440,0,47,2,2,1,1,0,0,1,0,São Mateus/São Paulo,rent,apartment,-23.59346,-46.467708
1600,380,47,2,2,1,1,0,0,0,0,São Mateus/São Paulo,rent,apartment,-23.59346,-46.467708
1000,300,44,2,2,1,1,0,0,1,0,São Mateus/São Paulo,rent,apartment,-23.59346,-46.467708
1200,305,47,2,2,1,1,0,0,1,0,São Mateus/São Paulo,rent,apartment,-23.59346,-46.467708
1250,0,48,2,2,1,1,0,0,0,0,São Mateus/São Paulo,rent,apartment,-23.598493,-46.467337
1100,200,46,2,2,1,1,0,0,0,0,São Mateus/São Paulo,rent,apartment,-23.598819,-46.465647
780,220,54,2,2,1,1,0,0,0,0,São Mateus/São Paulo,rent,apartment,-23.598819,-46.465647
1000,0,60,2,2,1,1,0,0,0,0,São Mateus/São Paulo,rent,apartment,-23.598596,-46.465352
1100,340,50,2,2,1,1,1,0,1,0,São Mateus/São Paulo,rent,apartment,-23.5992,-46.463819
1150,290,47,2,2,1,1,1,0,0,0,São Mateus/São Paulo,rent,apartment,-23.598877,-46.463609
1150,350,49,2,2,1,1,0,0,0,0,São Mateus/São Paulo,rent,apartment,-23.604398,-46.470327
800,0,40,1,2,1,1,1,0,0,0,São Miguel/São Paulo,rent,apartment,-23.496689,-46.43217
1350,0,50,1,2,1,1,0,0,0,0,São Miguel/São Paulo,rent,apartment,-23.493791,-46.438778
1350,0,50,1,2,1,1,0,0,0,0,São Miguel/São Paulo,rent,apartment,-23.493791,-46.438778
1200,550,62,2,2,1,1,0,0,0,0,São Rafael/São Paulo,rent,apartment,-23.547847,-46.630507
1000,390,45,1,2,1,1,1,0,0,0,São Rafael/São Paulo,rent,apartment,-23.553961,-46.631138
1400,450,110,2,2,1,1,1,0,0,0,São Rafael/São Paulo,rent,apartment,-23.549462,-46.6291
1200,1700,105,3,3,1,2,1,0,1,0,Tatuapé/São Paulo,rent,apartment,-23.54651,-46.547424
2000,680,55,2,2,1,2,0,1,0,0,Tatuapé/São Paulo,rent,apartment,-23.544455,-46.567338
9500,1400,225,3,2,3,4,1,1,1,0,Tatuapé/São Paulo,rent,apartment,-23.543806,-46.550641
1500,600,64,2,2,1,1,1,0,0,0,Tatuapé/São Paulo,rent,apartment,-23.531954,-46.581149
2800,800,120,3,3,2,2,1,0,1,0,Tatuapé/São Paulo,rent,apartment,-23.533954,-46.571742
2700,0,114,3,3,1,2,1,0,1,0,Tatuapé/São Paulo,rent,apartment,-23.536573,-46.577312
1900,488,43,1,2,1,1,1,1,1,0,Tatuapé/São Paulo,rent,apartment,-23.535246,-46.575462
3900,1809,168,4,4,3,4,0,0,0,0,Tatuapé/São Paulo,rent,apartment,-23.554146,-46.564463
1650,410,50,2,2,1,1,1,0,1,0,Tatuapé/São Paulo,rent,apartment,-23.535026,-46.571184
1610,652,70,2,2,1,1,1,0,1,0,Tatuapé/São Paulo,rent,apartment,-23.541218,-46.570278
5500,3700,250,4,2,4,4,1,0,1,0,Tatuapé/São Paulo,rent,apartment,-23.551222,-46.561695
1600,350,50,2,2,1,1,0,1,0,0,Tatuapé/São Paulo,rent,apartment,-23.525464,-46.562212
2000,560,73,3,3,1,2,1,0,1,0,Tatuapé/São Paulo,rent,apartment,-23.536757,-46.573494
1400,631,66,2,2,1,1,1,0,1,0,Tatuapé/São Paulo,rent,apartment,-23.535245,-46.575463
2200,830,94,3,2,1,1,0,0,0,0,Tatuapé/São Paulo,rent,apartment,-23.54066,-46.573216
3500,760,96,3,2,1,2,1,0,1,0,Tatuapé/São Paulo,rent,apartment,-23.542847,-46.566241
1600,0,117,2,2,1,1,0,0,0,0,Tatuapé/São Paulo,rent,apartment,-23.530914,-46.564011
3000,3159,234,3,3,1,3,0,0,1,0,Tatuapé/São Paulo,rent,apartment,-23.549799,-46.560061
3000,575,70,3,2,1,1,1,1,1,0,Tatuapé/São Paulo,rent,apartment,-23.53733,-46.573667
1450,550,60,2,2,1,1,1,0,0,0,Tatuapé/São Paulo,rent,apartment,-23.535908,-46.579609
2250,425,35,1,2,1,1,1,1,1,0,Tatuapé/São Paulo,rent,apartment,-23.54004,-46.578803
2250,0,35,1,2,1,1,1,1,1,0,Tatuapé/São Paulo,rent,apartment,-23.543268,-46.56019
1100,200,45,2,2,1,1,0,1,0,0,Vila Curuçá/São Paulo,rent,apartment,-46.428927,-23.51764
1100,210,48,2,2,1,1,1,1,0,0,Vila Curuçá/São Paulo,rent,apartment,-23.515212,-46.428439
1300,260,47,2,2,1,1,1,0,1,0,Vila Curuçá/São Paulo,rent,apartment,-23.502485,-46.423493
1180,50,54,2,2,1,1,0,0,0,0,Vila Curuçá/São Paulo,rent,apartment,-23.496691,-46.422609
1250,550,62,2,2,1,1,0,0,0,0,Vila Curuçá/São Paulo,rent,apartment,-23.547847,-46.630507
1970,600,65,2,2,1,1,1,0,1,0,Vila Formosa/São Paulo,rent,apartment,-23.572618,-46.532134
1450,0,99,2,2,1,1,0,0,0,0,Vila Formosa/São Paulo,rent,apartment,-23.5583,-46.552433
1250,700,58,2,2,1,1,0,0,1,0,Vila Formosa/São Paulo,rent,apartment,-23.563899,-46.534821
3000,600,92,3,2,1,3,1,0,1,0,Vila Formosa/São Paulo,rent,apartment,-23.56765,-46.548897
1200,400,50,2,2,1,1,1,0,1,0,Vila Formosa/São Paulo,rent,apartment,-23.574077,-46.531292
1200,300,66,3,2,1,1,0,0,0,0,Vila Formosa/São Paulo,rent,apartment,-23.574077,-46.531292
1000,0,40,1,2,1,1,0,0,0,0,Vila Formosa/São Paulo,rent,apartment,-23.56644,-46.538721
1200,530,57,2,2,1,1,0,0,0,0,Vila Formosa/São Paulo,rent,apartment,-23.579181,-46.539033
1500,640,89,3,3,1,1,1,0,1,0,Vila Formosa/São Paulo,rent,apartment,-23.565484,-46.554921
1600,370,63,2,2,1,1,1,0,1,0,Vila Formosa/São Paulo,rent,apartment,-23.57405,-46.531341
1700,0,92,2,2,1,1,1,0,0,0,Vila Formosa/São Paulo,rent,apartment,-23.565732,-46.54416
1100,740,60,2,2,1,1,1,0,1,0,Vila Formosa/São Paulo,rent,apartment,-23.564565,-46.536959
2500,600,52,2,2,1,1,1,1,1,0,Vila Formosa/São Paulo,rent,apartment,-23.569705,-46.54498
1000,336,49,2,2,1,1,0,0,1,0,Vila Jacuí/São Paulo,rent,apartment,-23.50897,-46.447648
1200,0,42,2,2,1,1,0,0,0,0,Vila Jacuí/São Paulo,rent,apartment,-23.510487,-46.447684
1790,440,65,3,2,1,1,1,0,1,0,Vila Matilde/São Paulo,rent,apartment,-23.533208,-46.533952
1100,0,35,1,2,1,1,0,0,0,0,Vila Matilde/São Paulo,rent,apartment,-23.535559,-46.527181
1500,507,60,3,2,1,1,0,0,0,0,Vila Matilde/São Paulo,rent,apartment,-23.541053,-46.512181
3500,2100,119,3,2,1,2,1,0,1,0,Vila Matilde/São Paulo,rent,apartment,-23.539095,-46.524103
1200,437,52,2,2,1,1,1,0,0,0,Vila Matilde/São Paulo,rent,apartment,-23.52647,-46.533089
1100,600,77,2,2,1,1,1,0,0,0,Vila Matilde/São Paulo,rent,apartment,-23.543536,-46.513954
1000,530,60,2,2,1,1,0,0,0,0,Vila Matilde/São Paulo,rent,apartment,-23.540358,-46.51677
1100,550,59,2,2,1,1,1,0,0,0,Vila Matilde/São Paulo,rent,apartment,-23.533208,-46.533952
1300,300,30,1,2,1,1,0,0,1,0,Vila Prudente/São Paulo,rent,apartment,-23.585764,-46.584164
1600,592,50,2,2,1,1,1,0,1,0,Vila Prudente/São Paulo,rent,apartment,-23.578004,-46.592718
1450,430,49,2,2,1,1,0,0,1,0,Vila Prudente/São Paulo,rent,apartment,-23.583007,-46.584092
1900,460,62,2,2,1,1,0,1,1,0,Vila Prudente/São Paulo,rent,apartment,-23.589532,-46.554392
1600,495,61,3,2,1,1,0,0,1,0,Vila Prudente/São Paulo,rent,apartment,-23.586716,-46.560806
3000,2500,276,3,4,3,4,1,0,0,0,Vila Prudente/São Paulo,rent,apartment,-23.589429,-46.570531
2100,428,70,2,2,1,2,0,0,0,0,Vila Prudente/São Paulo,rent,apartment,-23.583367,-46.583523
1290,300,30,1,2,1,1,1,1,1,0,Vila Prudente/São Paulo,rent,apartment,-23.585764,-46.584164
1950,0,50,2,2,1,1,1,1,0,0,Vila Prudente/São Paulo,rent,apartment,-23.592986,-46.581311
1600,460,48,2,2,1,1,0,0,1,0,Vila Prudente/São Paulo,rent,apartment,-23.587066,-46.579877
1700,290,55,2,2,1,1,1,0,1,0,Vila Prudente/São Paulo,rent,apartment,-46.577355,-23.59818
1499,300,55,2,2,1,1,1,0,1,0,Vila Prudente/São Paulo,rent,apartment,-23.597473,-46.57713
1400,0,65,2,2,1,1,0,0,0,0,Vila Prudente/São Paulo,rent,apartment,-23.59838,-46.576229
2420,0,69,2,2,1,1,1,0,1,0,Vila Prudente/São Paulo,rent,apartment,-23.59471,-46.577784
1799,270,55,2,2,1,1,1,0,1,0,Vila Prudente/São Paulo,rent,apartment,-23.597473,-46.57713
2000,672,80,2,2,1,1,0,0,0,0,Cambuci/São Paulo,rent,apartment,-23.573608,-46.620581
2500,796,110,3,2,1,1,0,0,0,0,Cambuci/São Paulo,rent,apartment,-23.57202,-46.621337
1200,400,32,1,2,1,1,1,0,0,0,Cambuci/São Paulo,rent,apartment,-23.559663,-46.614484
4000,574,79,3,2,1,2,1,1,1,0,Cambuci/São Paulo,rent,apartment,-23.567583,-46.624744
4000,570,79,3,2,1,2,0,0,1,0,Cambuci/São Paulo,rent,apartment,-23.567583,-46.624744
1600,850,80,2,2,1,1,1,0,1,0,Cambuci/São Paulo,rent,apartment,-23.569079,-46.623586
1150,213,80,3,2,1,1,0,0,0,0,Cambuci/São Paulo,rent,apartment,-23.561327,-46.618089
1800,570,54,2,2,1,2,0,0,1,0,Cambuci/São Paulo,rent,apartment,-23.560431,-46.622947
9500,1850,219,2,4,2,4,1,1,1,0,Campo Belo/São Paulo,rent,apartment,-23.625164,-46.676004
3000,470,43,1,2,1,1,0,0,1,0,Campo Belo/São Paulo,rent,apartment,-23.627523,-46.663463
2530,551,35,1,2,1,1,0,1,1,0,Campo Belo/São Paulo,rent,apartment,-23.624236,-46.667114
2700,400,42,1,2,1,1,1,0,1,0,Campo Belo/São Paulo,rent,apartment,-23.618795,-46.681542
3500,600,49,1,2,1,1,1,0,1,0,Campo Belo/São Paulo,rent,apartment,-23.625116,-46.665969
2695,1200,123,3,3,1,2,1,0,1,0,Campo Belo/São Paulo,rent,apartment,-23.619798,-46.675748
8000,1650,180,3,3,1,3,0,1,0,0,Campo Belo/São Paulo,rent,apartment,-23.625164,-46.676004
4700,3283,218,3,4,3,4,1,1,1,0,Campo Belo/São Paulo,rent,apartment,-23.623017,-46.67591
8700,1580,180,3,5,3,3,1,0,1,0,Campo Belo/São Paulo,rent,apartment,-23.625164,-46.676004
30000,2800,380,4,7,4,5,0,0,0,0,Campo Belo/São Paulo,rent,apartment,-23.623313,-46.675174
8500,3000,270,4,6,4,4,0,0,0,0,Campo Belo/São Paulo,rent,apartment,-23.620011,-46.676107
4000,1035,81,2,2,1,1,0,1,1,0,Campo Belo/São Paulo,rent,apartment,-23.625116,-46.665969
2400,1000,35,1,2,1,1,1,1,1,0,Campo Belo/São Paulo,rent,apartment,-23.620341,-46.670264
3500,480,50,1,2,1,1,0,1,0,0,Campo Belo/São Paulo,rent,apartment,-23.623527,-46.671875
2600,478,43,1,2,1,1,1,0,1,0,Campo Belo/São Paulo,rent,apartment,-23.619966,-46.677315
10000,2700,210,3,5,3,3,1,1,1,0,Campo Belo/São Paulo,rent,apartment,-23.621607,-46.677871
1420,650,50,2,2,1,1,1,0,1,0,Campo Grande/São Paulo,rent,apartment,-23.68187,-46.690813
1330,670,61,3,2,1,1,1,0,1,0,Campo Grande/São Paulo,rent,apartment,-23.677297,-46.683644
1260,591,70,2,2,1,1,0,0,0,0,Campo Grande/São Paulo,rent,apartment,-23.68245,-46.6803
1250,600,60,2,2,1,1,0,0,0,0,Campo Grande/São Paulo,rent,apartment,-23.674742,-46.684903
4500,1200,134,3,5,3,2,1,0,1,0,Campo Grande/São Paulo,rent,apartment,-23.669173,-46.695685
1300,630,62,2,2,1,1,1,0,0,0,Campo Grande/São Paulo,rent,apartment,-23.67174,-46.686426
1165,585,130,2,2,1,1,0,1,1,0,Campo Grande/São Paulo,rent,apartment,-23.676839,-46.669519
1800,0,72,2,2,1,1,0,0,0,0,Campo Grande/São Paulo,rent,apartment,-23.68245,-46.6803
1185,540,62,2,2,1,1,0,0,0,0,Campo Grande/São Paulo,rent,apartment,-23.685935,-46.682996
1700,450,63,2,2,1,1,0,0,1,0,Campo Grande/São Paulo,rent,apartment,-23.670305,-46.690539
1600,320,56,2,2,1,1,0,0,1,0,Campo Grande/São Paulo,rent,apartment,-23.683271,-46.672897
5300,1345,163,3,5,3,3,0,0,1,0,Campo Grande/São Paulo,rent,apartment,-23.678623,-46.689788
1260,640,62,3,2,1,1,0,0,0,0,Campo Grande/São Paulo,rent,apartment,-23.67174,-46.686426
4990,1345,163,4,5,3,3,1,1,1,0,Campo Grande/São Paulo,rent,apartment,-23.679349,-46.692069
1100,600,60,2,2,1,1,1,1,0,0,Campo Grande/São Paulo,rent,apartment,-23.674688,-46.684267
1800,0,74,2,2,1,2,0,0,0,0,Campo Grande/São Paulo,rent,apartment,-23.679202,-46.679752
1100,400,67,3,2,1,1,0,0,0,0,Campo Limpo/São Paulo,rent,apartment,-23.652268,-46.766401
1000,300,52,2,2,1,1,0,0,0,0,Campo Limpo/São Paulo,rent,apartment,-23.652504,-46.765751
1500,281,54,2,2,1,2,0,0,1,0,Campo Limpo/São Paulo,rent,apartment,-23.618449,-46.759874
1050,350,44,2,2,1,1,0,0,0,0,Campo Limpo/São Paulo,rent,apartment,-23.623429,-46.749363
1100,420,53,1,2,1,1,0,0,0,0,Campo Limpo/São Paulo,rent,apartment,-23.617416,-46.755754
1400,512,60,3,2,1,1,1,1,0,0,Campo Limpo/São Paulo,rent,apartment,-23.622841,-46.760805
1050,250,44,2,2,1,1,0,0,0,0,Campo Limpo/São Paulo,rent,apartment,-23.623429,-46.749363
1050,340,72,3,2,1,1,0,0,0,0,Campo Limpo/São Paulo,rent,apartment,-23.646043,-46.768251
1550,0,45,2,2,1,1,0,0,1,0,Campo Limpo/São Paulo,rent,apartment,-23.650789,-46.766624
1500,0,54,2,2,1,1,1,0,1,0,Capão Redondo/São Paulo,rent,apartment,-23.662752,-46.765967
1300,0,50,2,2,1,1,0,0,1,0,Capão Redondo/São Paulo,rent,apartment,-23.681302,-46.753894
900,0,50,2,2,1,1,0,0,0,0,Capão Redondo/São Paulo,rent,apartment,-23.659811,-46.755016
1300,0,55,2,2,1,1,0,0,0,0,Capão Redondo/São Paulo,rent,apartment,-23.66035,-46.754093
1000,0,35,1,2,1,1,0,0,0,0,Capão Redondo/São Paulo,rent,apartment,-23.66035,-46.754093
1070,510,60,2,2,1,1,1,0,0,0,Capão Redondo/São Paulo,rent,apartment,-23.658219,-46.756391
1400,428,46,2,2,1,1,0,0,0,0,Cidade Ademar/São Paulo,rent,apartment,-23.682018,-46.645355
1300,836,64,2,2,1,1,0,0,0,0,Cidade Ademar/São Paulo,rent,apartment,-23.664956,-46.665625
1100,662,59,2,2,1,1,1,0,1,0,Cursino/São Paulo,rent,apartment,-23.602991,-46.625538
1400,573,56,2,2,1,1,1,0,1,0,Cursino/São Paulo,rent,apartment,-23.60775,-46.612719
2000,500,43,1,2,1,1,1,1,1,0,Ipiranga/São Paulo,rent,apartment,-23.582999,-46.60476
2300,550,62,2,2,1,1,1,1,1,0,Ipiranga/São Paulo,rent,apartment,-23.582999,-46.60476
1500,220,54,1,2,1,1,0,0,0,0,Ipiranga/São Paulo,rent,apartment,-23.582952,-46.601576
1500,335,35,1,2,1,1,0,0,0,0,Ipiranga/São Paulo,rent,apartment,-23.567814,-46.613808
2000,450,57,2,2,1,1,1,0,1,0,Ipiranga/São Paulo,rent,apartment,-23.603473,-46.607717
1200,800,70,2,2,1,1,0,0,0,0,Ipiranga/São Paulo,rent,apartment,-23.57489,-46.614974
1700,400,75,2,2,1,1,1,0,0,0,Ipiranga/São Paulo,rent,apartment,-23.585455,-46.602546
2200,550,68,2,2,1,1,0,0,0,0,Ipiranga/São Paulo,rent,apartment,-23.574216,-46.604601
5250,1000,142,3,5,3,2,1,1,1,0,Ipiranga/São Paulo,rent,apartment,-23.577072,-46.604676
2600,811,85,2,2,1,1,1,0,0,0,Ipiranga/São Paulo,rent,apartment,-23.601029,-46.611976
5500,1800,170,4,5,3,3,1,0,1,0,Ipiranga/São Paulo,rent,apartment,-23.591567,-46.607935
4900,850,127,3,4,3,2,1,1,1,0,Ipiranga/São Paulo,rent,apartment,-23.601569,-46.617087
7800,2500,283,4,5,3,2,1,1,1,0,Ipiranga/São Paulo,rent,apartment,-23.592062,-46.607754
2200,520,61,2,2,1,1,0,0,1,0,Ipiranga/São Paulo,rent,apartment,-23.576512,-46.60752
1250,450,44,1,2,1,1,1,0,1,0,Ipiranga/São Paulo,rent,apartment,-23.583625,-46.60607
1700,780,60,2,2,1,1,1,0,1,0,Ipiranga/São Paulo,rent,apartment,-23.579315,-46.614397
2000,500,57,2,2,1,1,1,0,1,0,Ipiranga/São Paulo,rent,apartment,-23.603473,-46.607717
8500,2600,240,4,2,3,3,1,0,1,0,Itaim Bibi/São Paulo,rent,apartment,-23.58353,-46.674891
3000,780,44,1,2,1,1,0,0,1,0,Itaim Bibi/São Paulo,rent,apartment,-23.593291,-46.674105
8342,1280,81,2,2,1,2,0,1,1,0,Itaim Bibi/São Paulo,rent,apartment,-23.591668,-46.683737
4200,2100,135,3,2,1,1,0,0,0,0,Itaim Bibi/São Paulo,rent,apartment,-23.582883,-46.677124
6500,2875,70,2,2,1,2,1,0,1,0,Itaim Bibi/São Paulo,rent,apartment,-23.581399,-46.676908
15000,2000,101,1,2,1,2,1,1,1,0,Itaim Bibi/São Paulo,rent,apartment,-23.588294,-46.680764
1699,2256,42,1,2,1,1,1,1,1,0,Itaim Bibi/São Paulo,rent,apartment,-23.586357,-46.674949
10000,1600,122,2,3,2,2,1,0,1,0,Itaim Bibi/São Paulo,rent,apartment,-23.58056,-46.673168
3000,1260,98,2,2,1,1,0,0,0,0,Itaim Bibi/São Paulo,rent,apartment,-23.579688,-46.674579
5350,1300,64,1,2,1,1,0,1,1,0,Itaim Bibi/São Paulo,rent,apartment,-23.594816,-46.689243
6000,0,70,1,2,1,1,1,1,1,0,Itaim Bibi/São Paulo,rent,apartment,-23.596735,-46.677113
3000,1200,60,2,3,2,2,0,0,1,0,Itaim Bibi/São Paulo,rent,apartment,-23.58247,-46.681652
13000,2284,162,3,5,3,3,1,1,1,0,Itaim Bibi/São Paulo,rent,apartment,-23.588872,-46.672826
3000,430,50,1,2,1,1,1,0,1,0,Itaim Bibi/São Paulo,rent,apartment,-23.617711,-46.694907
10500,1484,124,2,3,2,2,1,0,1,0,Itaim Bibi/São Paulo,rent,apartment,-23.587412,-46.673315
1500,502,68,3,2,1,1,0,0,1,0,Jabaquara/São Paulo,rent,apartment,-23.654936,-46.636441
2300,450,70,2,2,1,1,1,1,1,0,Jabaquara/São Paulo,rent,apartment,-23.632138,-46.640499
1600,400,35,1,2,1,1,1,0,1,0,Jabaquara/São Paulo,rent,apartment,-23.63807,-46.646119
1800,738,78,3,2,1,1,1,0,0,0,Jabaquara/São Paulo,rent,apartment,-23.657222,-46.647569
1400,420,58,2,2,1,1,0,0,1,0,Jabaquara/São Paulo,rent,apartment,-23.654936,-46.636441
1200,360,65,2,2,1,1,1,0,0,0,Jabaquara/São Paulo,rent,apartment,-23.655713,-46.636329
1300,365,65,2,2,1,1,1,0,0,0,Jabaquara/São Paulo,rent,apartment,-23.655713,-46.636329
1100,597,60,2,2,1,1,0,0,1,0,Jabaquara/São Paulo,rent,apartment,-23.657555,-46.649198
1400,300,70,2,2,1,1,0,0,0,0,Jabaquara/São Paulo,rent,apartment,-23.638929,-46.646226
1250,560,60,3,2,1,1,0,0,0,0,Jabaquara/São Paulo,rent,apartment,-23.650239,-46.648013
1100,270,44,1,2,1,1,1,0,0,0,Jabaquara/São Paulo,rent,apartment,-23.655713,-46.636329
1900,338,39,1,2,1,1,1,1,1,0,Jabaquara/São Paulo,rent,apartment,-23.63807,-46.646119
1850,580,50,2,2,1,1,1,0,1,0,Jabaquara/São Paulo,rent,apartment,-23.638867,-46.632677
1500,710,64,3,2,1,1,1,0,1,0,Jabaquara/São Paulo,rent,apartment,-23.650504,-46.649161
1400,540,55,2,2,1,1,0,0,0,0,Jabaquara/São Paulo,rent,apartment,-23.648817,-46.642752
2400,550,69,2,2,1,1,1,0,1,0,Jabaquara/São Paulo,rent,apartment,-23.62239,-46.607017
1295,500,69,3,2,1,1,0,0,0,0,Jardim Ângela/São Paulo,rent,apartment,-23.604294,-46.518325
1855,0,69,3,2,1,1,0,1,1,0,Jardim Ângela/São Paulo,rent,apartment,-23.604294,-46.518325
1190,540,70,3,2,1,1,1,0,1,0,Jardim Ângela/São Paulo,rent,apartment,-23.604294,-46.518325
4800,1106,130,3,2,1,1,1,0,1,0,Jardim Paulista/São Paulo,rent,apartment,-23.569927,-46.652235
5000,3700,180,3,2,1,2,1,0,0,0,Jardim Paulista/São Paulo,rent,apartment,-23.559646,-46.66444
5000,820,130,3,2,1,1,1,0,1,0,Jardim Paulista/São Paulo,rent,apartment,-46.656944,-23.569444
